,Unnamed: 0,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
2380,2380,Classic/Fiction, , ,Hunjomak,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2381,2381,Classic/Fiction, , ,Old Servant Makdong,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2382,2382,Classic/Fiction, , ,Softened Cucumber,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2383,2383,Classic/Fiction, , ,The Man From Andong,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2384,2384,Classic/Fiction, , ,The Tale Of Jang Bok-Seon,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2385,2385,Classic/Fiction, , ,Wolchul Isalnd,Ally Hwang,All Walks Of Life (Korean Classic Stories: V. 4),Seoul Selection,2013.0, 
2386,2386,Classic/Fiction, , ,The Swordswoman,Kevin O'Rourke,Avengers & Artists (Korean Classic Stories: V.1),Seoul Selection,2013.0, 
2392,2392,Classic/Fiction,박지원,Park Ji-won,The Tale Of The Virtuous Lady Pak Of Hamyang,Kevin O'Rourke,Avengers & Artists (Korean Classic Stories: V.1),Seoul Selection,2013.0,Park Ji won/Park Ji-won
2393,2393,Classic/Fiction, , ,"Ji-Eun, A Filial Daughter",Kevin O'Rourke,Avengers & Artists (Korean Classic Stories: V.1),Seoul Selection,2013.0, 
2394,2394,Classic/Fiction, , ,Lady Seol,Kevin O'Rourke,Avengers & Artists (Korean Classic Stories: V.1),Seoul Selection,2013.0, 
2395,2395,Classic/Fiction,김시습,Kim Si-seup,Looking Over The Wall: The Tale Of Yi Saeng,Kevin O'Rourke,Confucians In Love (Korean Classic Stories: V.2),Seoul Selection,2013.0,Kim Si seup/Kim Si-seup
2396,2396,Classic/Fiction,이옥,Yi Ok ,The Tale Of Sim Saeng,Kevin O'Rourke,Confucians In Love (Korean Classic Stories: V.2),Seoul Selection,2013.0,Yi Ok 
2397,2397,Classic/Fiction, , ,A Broken Promise,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2398,2398,Classic/Fiction,이인직,Yi Injik,Tears Of Blood,W.E. Skillend,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0,Yi Injik
2399,2399,Classic/Fiction, , ,Gil-Nyeo,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2401,2401,Classic/Fiction, , ,Her Dying Words,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2402,2402,Classic/Fiction, , ,Chun-Hyang,"Richard Rutt, Kim Chong-un",Virtuous Women:  Three Classic Korean Novels ,Royal Asiatic Society,1974.0, 
2403,2403,Classic/Fiction, , ,Lady Bu: Woman Warrior,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2404,2404,Classic/Fiction, , ,Lives Of Women,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2405,2405,Classic/Fiction, , ,The Daughter Of County Official Choe,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2406,2406,Classic/Fiction, , ,Queen Inhyŭn,"Richard Rutt, Kim Chong-un",Virtuous Women:  Three Classic Korean Novels ,Royal Asiatic Society,1974.0, 
2407,2407,Classic/Fiction,이옥,Yi Ok,The Good Daughter-In-Law,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0,Yi Ok
2408,2408,Classic/Fiction, , ,The Widow,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2409,2409,Classic/Fiction, , ,The Stork Decides A Case,W.E. Skillend,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0, 
2410,2410,Classic/Fiction, , ,The Story Of Sim Chong,W.E. Skillend,Korean Classical Literature: An Anthology,Kegan Paul International,1989.0, 
2411,2411,Classic/Fiction, , ,The Wrestling Bet,Kim Jung-eun,Lives Of Women (Korean Classic Stories: V.5),Seoul Selection,2013.0, 
2428,2428,Classic/Fiction, , ,"The Song Of Faithful Wife, Ch'un-Hyang",Richard Rutt,"Virtuous Women: Three Classic Korean Novels, A Nine Cloud Dream, Queen Inhyŭn, Chun-Hyang",Literature Translation Institute of Korea*,2017.0, 
2429,2429,Classic/Fiction, , ,The True History Of Queen Inhyon,Kim Chong-un,"Virtuous Women: Three Classic Korean Novels, A Nine Cloud Dream, Queen Inhyŭn, Chun-Hyang",Literature Translation Institute of Korea*,2017.0, 
